AAA0 448.940,23.145 485.477,40.974 1013.194,48.088 172.387,63.347 281.997,66.305 348.885,65.441 8.161,88.424 424.229,96.419 38.979,147.309 43.987,168.496 592.060,176.073 234.453,180.060 213.491,205.307 809.872,212.842 739.359,239.842 300.626,271.007 877.779,277.048 230.784,281.084 281.153,317.490 40.352,317.721 719.274,331.782 830.048,331.869 787.787,373.129 269.736,376.124 497.920,390.109 610.566,391.131 675.504,403.824 570.852,411.996 148.044,415.075 41.651,444.862 666.122,448.045 839.510,456.362 22.866,459.746 619.667,460.121 48.919,466.032 121.224,468.122 278.966,477.048 80.357,500.773 309.106,502.162 806.059,506.914 814.034,508.986 845.405,509.234 73.720,509.780 967.152,513.386 533.050,516.005 458.030,533.905 569.331,549.513 554.095,555.338 630.243,561.314 977.720,566.099 525.649,574.865 767.277,577.219 36.575,577.324 236.213,580.678 82.176,590.752 656.399,590.302 185.376,603.671 864.905,605.248 700.800,613.853 659.078,624.264 397.938,628.157 739.350,639.306 721.476,645.048 662.090,650.651 696.577,655.067 564.614,670.278 82.616,674.748 689.002,678.284 301.314,680.371 909.045,688.184 928.633,708.418 412.802,718.811 249.635,725.021 872.805,729.056 775.769,739.148 262.675,743.161 435.577,755.175 931.176,761.334 24.804,779.941 153.648,783.147 409.557,793.877 641.303,801.444 584.471,804.373 648.989,818.844 416.125,821.663 431.211,838.868 327.165,847.165 276.744,889.247 873.873,912.524 84.676,925.248 161.304,924.739 972.737,926.933 213.785,929.501 373.849,944.371 100.749,953.489 610.068,959.468 81.628,960.796 376.999,973.390 310.505,974.019 398.827,977.892 278.100,985.902 569.192,993.824 250.166,1015.314 239.365,552.744 524.641,178.666 803.447,751.829 252.716,927.735 949.458,260.561 751.599,989.381 827.327,580.842 340.255,738.423 157.023,204.904 150.989,704.354 13.723,572.627 749.885,960.429 210.273,485.879 329.762,415.434 482.534,485.344 271.156,709.421 687.963,161.504 177.356,877.862 712.499,528.113 721.613,546.331 879.910,120.143 255.250,203.124 331.145,199.573 74.807,216.480 57.640,283.351 640.055,503.816 66.643,171.905 130.340,318.360 188.283,334.456 34.512,671.564 302.430,820.086 727.448,7.762 886.422,584.574 554.200,629.592 44.991,877.979 851.985,123.258 970.490,348.632 222.759,698.109 141.320,369.865 404.443,592.482 109.447,347.500 980.355,372.911 563.001,400.657 461.199,653.508 185.713,627.934 975.322,916.695 167.960,469.515 399.161,134.746 463.335,332.511 1010.124,842.819 629.954,668.615 222.392,784.464 142.707,233.375 598.006,302.508 167.868,416.555 507.970,699.017 420.932,661.509 701.043,782.351 184.621,290.609 727.957,256.151 899.995,786.337 573.238,961.415 691.362,574.239 427.161,620.547 483.960,701.135 129.732,107.464 312.962,149.454 455.814,154.081 703.708,121.729 47.388,430.525 83.521,700.619 480.906,851.579 304.412,927.910 374.137,1000.513 708.602,76.163 144.374,161.514 689.965,542.800 795.685,412.243 906.565,990.417 61.594,306.927 862.365,425.959 194.428,760.566 610.287,84.407 233.328,169.986 277.261,328.837 799.660,740.168 916.475,772.600 124.965,16.238 648.433,78.738 794.017,89.346 295.181,744.536 779.799,457.037 676.301,499.983 534.684,806.383 370.816,296.541 553.365,709.999 226.944,842.688 57.737,227.666 469.636,667.520 825.224,949.174 115.997,196.652 276.475,919.321 375.329,531.766 624.770,734.929 780.584,957.195 333.325,995.724 20.985,141.456 26.737,470.618 495.550,880.282 963.139,24.175 24.920,308.864 149.581,101.567 11.503,198.537 356.587,389.411 476.189,97.437 766.792,440.827 881.546,459.604 497.786,323.388 847.836,39.458 549.529,279.689 768.951,799.030 329.934,970.802
AAA1 571.670,413.171 39.416,148.579 845.802,509.967 767.383,578.186 270.488,377.049 619.959,460.547 213.611,930.525 43.900,169.501 498.498,390.650 659.307,625.368 449.351,23.848 148.626,418.544 262.854,743.580 399.366,978.044 814.375,509.232 564.684,670.576 641.219,802.016 877.455,277.222 308.977,502.000 584.596,804.711 435.775,755.128 282.415,66.252 719.073,331.812 839.459,456.447 278.716,477.414 977.774,566.147 610.356,959.660 688.957,678.305 301.237,685.424 1013.292,48.130 829.831,331.600 611.012,391.652 569.382,549.224 696.666,654.868 787.661,373.126 675.344,404.417 532.606,516.106 24.665,779.715 84.673,925.133 972.889,926.784 310.243,974.159 966.758,513.444 412.445,718.590 775.722,739.377 161.453,924.727 377.168,973.521 569.018,993.828 908.591,688.223 431.243,838.509 81.617,961.150 485.670,40.641 424.188,96.511 213.545,204.973 666.100,447.553 23.316,459.260 79.991,500.719 82.845,590.204 864.591,604.890 397.636,628.152 661.682,651.286 931.624,761.335 153.373,783.431 416.269,821.620 874.104,912.118 278.499,986.076 300.108,271.274 230.904,281.023 281.333,317.571 457.790,533.833 525.989,575.450 36.899,577.283 827.147,580.723 656.480,590.755 739.173,639.186 271.379,709.303 649.168,818.805 727.634,7.682 8.216,88.382 143.821,161.171 688.050,161.541 592.333,175.836 809.549,213.240 141.085,369.749 48.568,465.935 121.803,467.935 713.386,527.820 689.829,542.910 630.103,560.637 236.380,580.565 700.614,614.283 721.403,644.460 460.836,653.212 629.672,668.884 82.774,674.859 222.414,697.935 508.699,698.830 483.537,700.679 928.529,708.366 249.478,724.822 276.917,889.053 252.749,927.478 374.077,944.426 751.161,989.235 708.314,75.971 609.741,84.456 793.419,89.492 149.400,101.700 129.605,107.528 703.397,121.549 851.712,123.476 399.038,134.722 313.120,148.982 331.141,199.474 254.602,203.775 949.406,260.300 598.367,302.828 40.547,317.717 330.165,415.502 780.028,457.231 26.425,471.306 73.502,509.604 721.821,546.694 554.577,556.003 13.584,572.594 403.727,591.979 426.563,620.770 186.056,627.964 553.369,710.549 873.229,729.415 803.691,751.741 222.182,784.341 409.366,793.643 327.373,847.281 481.347,851.316 177.256,878.281 975.448,916.729 303.980,927.934 101.070,953.297 749.275,959.842 172.801,63.220 348.571,65.278 476.143,97.670 879.804,119.739 67.263,172.170 233.989,180.029 524.955,178.735 74.575,216.505 739.589,240.178 184.263,291.044 129.690,318.536 498.034,323.754 462.899,332.305 188.103,334.210 109.380,347.739 969.823,348.835 981.587,373.035 795.260,412.093 167.474,416.973 41.478,444.204 881.729,459.729 168.836,469.366 210.153,485.678 482.660,485.605 676.801,500.262 238.931,552.408 691.609,574.558 887.232,584.857 185.136,603.525 554.215,628.577 469.708,667.475 34.389,671.582 151.432,704.112 340.467,738.686 193.621,760.623 915.705,772.996 899.523,785.686 302.894,820.771 573.124,961.509 124.056,16.419 848.347,39.320 21.591,141.932 455.942,153.831 232.908,169.405 115.573,196.539 156.941,204.652 57.553,227.553 142.566,233.616 726.780,255.708 549.443,279.645 57.207,282.615 371.887,297.399 61.996,307.168 26.000,308.000 277.593,329.507 356.887,389.450 562.811,401.368 861.765,425.386 47.005,430.676 767.264,440.668 639.643,504.399 375.201,531.842 420.675,660.754 83.798,700.617 625.618,734.610 799.771,739.563 294.510,744.221 187.759,768.842 701.258,782.172 769.855,797.749 534.609,806.574 226.989,843.094 1010.468,842.865 44.879,879.072 495.340,880.518 275.758,918.608 825.269,948.889 779.365,957.324 329.852,969.530 906.720,990.694 332.691,995.549 373.605,1000.643 961.977,24.430 648.786,77.655 10.759,197.541
AAA2 39.542,148.613 43.945,169.374 270.424,377.047 498.394,390.600 148.678,418.062 620.024,460.473 767.337,578.233 213.517,930.427 250.471,1016.030 571.595,413.228 580.908,413.183 845.697,509.807
AAA3 943.915,8.933 344.316,24.221 560.549,72.481 44.029,169.336 756.701,206.939 270.569,376.954 767.345,578.315 942.628,603.984 64.586,658.616 2.549,728.027 213.433,930.383 994.748,944.750 464.889,995.010 39.686,148.663 571.523,413.277 710.978,391.012
AAA4 43.950,169.379 270.428,377.055 498.386,390.595 620.036,460.473 767.328,578.224 213.518,930.427 250.514,1016.037 224.273,7.985 39.485,148.539 571.709,413.047 580.920,413.179
AAA5 44.562,169.719 271.351,376.728 498.904,392.077 620.763,460.601 767.876,579.139 213.339,929.926 251.266,1016.375 225.693,8.779 38.782,148.500 572.226,413.345 581.483,414.002
AAA6 66.706,525.114 168.540,416.610 120.193,512.630 571.819,413.058 848.126,512.986 640.780,800.672
AAB0 544.034,6.709 978.188,31.560 392.478,35.236 985.947,43.270 918.131,44.275 888.804,44.883 458.737,48.404 227.380,50.018 966.765,55.060 479.036,67.756 296.986,71.763 687.572,73.405 140.104,73.717 726.214,98.085 438.786,101.158 685.052,108.877 845.207,110.433 903.423,116.912 349.318,122.969 174.386,130.678 450.606,138.817 794.827,146.584 10.511,156.283 769.720,156.915 948.387,164.286 230.755,175.073 982.313,178.964 212.694,188.893 86.633,206.089 750.807,205.938 154.223,209.019 93.077,212.187 64.072,220.163 230.238,225.128 512.115,232.106 656.635,241.136 724.826,247.502 494.211,249.748 701.500,252.389 521.779,255.069 914.802,258.195 703.038,257.889 869.022,260.805 672.017,268.065 318.331,274.183 559.400,281.337 931.685,290.072 983.243,308.266 547.107,311.307 1007.708,316.278 687.250,338.400 787.474,339.227 305.202,373.819 664.562,386.695 271.059,396.900 507.675,398.164 562.632,400.985 815.122,400.564 171.718,416.014 616.824,420.995 511.685,424.202 272.274,435.204 944.355,443.293 735.952,448.453 373.175,451.198 244.771,458.494 873.606,467.452 44.823,479.345 460.322,488.522 734.398,505.386 161.723,509.082 374.563,509.683 71.321,515.585 407.351,517.288 45.332,518.936 885.290,523.414 922.013,545.313 913.294,548.527 1011.384,563.853 655.663,576.120 288.622,583.149 773.349,603.383 526.422,606.400 348.485,614.175 573.800,617.884 553.182,662.946 578.650,708.218 535.790,714.040 145.988,719.994 594.959,742.036 863.221,767.021 338.819,792.710 842.403,834.943 769.990,869.681 463.675,874.974 691.428,880.477 726.657,899.194 95.947,919.674 883.405,932.424 130.691,944.195 574.242,948.758 45.113,963.847 690.931,967.327 679.878,970.848 979.808,242.162 700.388,226.112 42.169,353.489 995.851,414.944 504.423,838.867 505.478,946.245 307.516,91.008 414.704,278.806 794.392,360.822 84.784,304.522 168.567,374.019 1010.420,584.611 117.545,744.269 949.246,55.784 152.097,526.114 472.785,441.062 463.443,27.272 264.513,145.949 276.513,205.816 512.578,124.686 901.380,440.726 829.497,908.304 473.908,418.361 58.577,846.407 839.676,443.134 217.123,733.687 246.798,81.142 423.849,355.459 734.493,536.257 505.625,700.015 558.146,73.528 793.423,454.642 636.000,78.525 623.725,853.362 411.732,157.527 930.290,490.612 964.262,157.363 955.942,362.199 819.299,421.095 887.196,716.569 588.334,753.735 769.634,797.655 654.755,161.563 290.857,123.812 578.233,629.018 325.631,237.107 377.949,730.971 616.619,342.093 599.123,416.510 594.272,458.590 418.398,550.054 158.858,973.412 763.494,189.374 138.260,225.912 313.127,629.589 778.719,891.064 571.261,971.292 281.681,418.775 234.210,472.278 590.131,841.511 460.914,498.660 147.258,36.632 344.882,193.791 644.248,281.992 730.161,352.144 603.512,358.263 287.480,403.581 665.367,736.513 844.815,270.400 556.334,594.989 949.211,382.705 97.944,640.252 928.554,60.167 389.581,218.776 148.604,238.710 947.213,691.324 772.806,391.332 218.746,97.979 380.172,495.335 791.511,969.957 422.959,126.419 44.386,170.679 324.448,215.818 756.479,430.264 313.032,967.960 841.638,74.527 738.433,107.692 459.681,845.233 458.381,716.731 257.872,651.024 616.695,760.046 871.178,860.395 985.155,425.541 527.391,482.601 458.532,895.934 95.411,509.389 542.683,622.236 467.565,676.161 7.619,772.399 324.536,172.258 194.899,981.063 760.189,661.437 628.497,1001.382 745.563,664.298
AAB1 656.206,576.802 787.713,340.234 87.297,206.731 392.837,35.894 770.366,157.642 512.866,232.734 915.380,258.838 932.042,290.559 348.613,614.696 507.980,398.796 918.317,44.929 512.080,424.792 726.700,899.874 656.715,241.454 913.133,549.091 161.367,509.027 154.220,209.625 562.645,401.187 535.791,713.740 10.438,156.747 64.604,220.292 726.425,98.585 948.256,164.536 547.138,311.700 407.628,517.479 873.653,467.636 922.152,545.333 559.370,281.726 734.368,505.511 174.179,130.654 230.587,174.969 701.455,252.382 671.841,268.219 595.065,741.755 966.824,55.291 868.860,260.778 288.748,583.343 553.471,662.417 687.558,73.655 439.233,101.328 903.478,116.551 349.047,122.990 271.153,396.724 735.560,448.537 842.217,834.814 883.775,932.190 986.257,43.029 982.321,178.854 212.307,188.450 944.224,443.796 71.223,515.441 146.392,719.913 863.308,767.112 458.365,49.104 450.568,138.346 664.594,386.700 616.283,420.907 526.404,606.292 578.547,708.450 297.508,71.802 512.551,124.200 996.246,414.707 373.004,451.227 338.485,792.665 769.699,869.518 691.546,880.579 96.178,919.491 691.029,967.079 888.965,45.098 227.002,50.555 635.833,78.365 685.055,109.000 230.434,224.765 724.982,247.523 84.961,304.648 687.452,338.021 603.532,357.624 168.409,373.435 473.284,441.241 840.034,443.651 244.678,458.219 44.588,479.540 374.518,509.156 773.419,603.735 573.873,618.026 664.928,736.458 770.012,797.799 130.601,944.009 44.854,963.542 679.694,971.231 194.810,980.826 978.318,31.592 949.238,55.491 478.728,67.519 307.255,91.254 422.283,126.298 411.202,157.257 345.434,185.761 751.282,205.716 389.176,218.654 979.933,242.247 1007.869,316.507 617.242,342.252 423.735,355.817 305.200,373.957 814.772,400.564 172.253,416.056 272.708,435.356 594.139,458.760 460.300,488.721 885.202,523.262 152.538,526.331 1011.552,563.614 556.293,594.468 97.652,640.505 745.354,664.246 378.221,730.828 587.977,753.341 504.694,838.531 460.432,845.224 58.177,847.072 623.881,852.637 463.317,874.498 779.097,891.007 505.424,946.397 570.977,971.665 158.365,973.204 463.484,27.599 146.513,36.016 139.790,73.925 558.593,73.785 842.028,75.277 246.383,80.413 264.552,146.282 794.905,147.005 654.963,161.475 44.440,170.543 323.511,172.641 763.333,189.158 323.828,216.053 700.746,225.911 325.988,236.779 148.000,238.514 494.441,249.996 318.087,274.072 983.655,307.750 730.502,352.700 794.473,360.437 287.907,404.017 473.698,418.377 282.120,419.065 818.671,421.176 901.338,440.464 527.814,482.574 930.051,491.115 95.395,509.425 44.999,518.882 418.784,550.711 1010.173,583.892 467.688,676.179 505.087,699.682 887.253,716.666 616.518,760.281 829.467,908.478 574.137,948.955 928.643,60.346 218.812,97.752 738.947,107.850 845.312,110.102 290.851,123.851 964.055,155.465 345.216,194.430 276.330,205.972 138.452,225.058 521.627,254.911 844.870,270.644 415.390,278.854 981.980,316.969 41.124,352.808 955.329,362.314 949.165,382.446 772.779,390.525 598.696,415.768 984.705,425.542 757.349,430.737 793.504,454.810 234.110,472.651 380.653,495.080 461.416,499.722 735.155,536.092 542.060,622.005 313.200,628.872 578.692,629.576 258.418,650.480 760.445,660.478 947.523,691.084 459.125,716.563 217.012,733.766 117.768,743.751 590.483,841.061 870.989,860.427 458.630,896.315 313.777,967.629 791.468,970.071 628.922,1000.622 644.069,281.757 7.625,771.991
AAB2 770.481,157.404 512.804,232.757 915.564,258.986 932.196,290.489 508.191,398.549 512.087,424.512 656.300,576.898 134.895,992.768 392.850,35.796 87.340,206.789 787.707,340.291 348.656,614.798
